duration,x,y,sub,session,acq,eye,fix_start,fix_end,trial_type,stim_file,event_nr,trial,trialID,taskVersion,response,nwords,event_onset,event_offset,duration_corr,fixation_type,cal,word_position,word,nchar,freq,pred,lum_norm,simBOLD_res,OLD20,aoi_nr
498,511.8,384,aa2805,1,prelex,R,24.029,24.527,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,498,withinEvent,0.3,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
498,494.4,384,aa2805,1,prelex,L,24.03,24.528,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,498,withinEvent,0.25,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
393,539.5,384,aa2805,1,prelex,R,24.545,24.938,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,393,withinEvent,0.3,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
395,528.1,384,aa2805,1,prelex,L,24.546,24.941,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,395,withinEvent,0.25,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
492,553.1,384,aa2805,1,prelex,L,24.957,25.449,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,492,withinEvent,0.25,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
493,563.9,384,aa2805,1,prelex,R,24.957,25.45,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,493,withinEvent,0.3,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
490,578.7,384,aa2805,1,prelex,L,25.466,25.956,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,490,withinEvent,0.25,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
489,586.6,384,aa2805,1,prelex,R,25.467,25.956,Exp.Trial,Der Giebel des alten Hauses drohte einzustürzen. ,3,3,ID_75_7,v3,NA,7,20.332,26.004,489,withinEvent,0.3,7,einzustürzen,13,0.301,0.5412,116.4326,0.1307,2.8,6
267,114.3,384,aa2805,1,prelex,L,27.45,27.717,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,239.999999999999,sfix_beforeOnset,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,110.7,384,aa2805,1,prelex,R,27.45,27.717,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,239.999999999999,sfix_beforeOnset,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,155.4,384,aa2805,1,prelex,L,27.736,28.122,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,386,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
384,164.6,384,aa2805,1,prelex,R,27.738,28.122,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,384,withinEvent,0.3,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
185,180.7,384,aa2805,1,prelex,L,28.145,28.33,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,185,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
188,201.5,384,aa2805,1,prelex,R,28.142,28.33,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,188,withinEvent,0.3,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
747,152.5,384,aa2805,1,prelex,L,28.346,29.093,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,747,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
749,177.1,384,aa2805,1,prelex,R,28.346,29.095,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,749,withinEvent,0.3,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
315,207.8,384,aa2805,1,prelex,R,29.113,29.428,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,315,withinEvent,0.3,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
317,177.8,384,aa2805,1,prelex,L,29.113,29.43,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,317,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
269,196,384,aa2805,1,prelex,L,29.445,29.714,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,269,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
267,226,384,aa2805,1,prelex,R,29.447,29.714,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,267,withinEvent,0.3,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
643,235.5,384,aa2805,1,prelex,L,29.733,30.376,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,643,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
642,262.1,384,aa2805,1,prelex,R,29.735,30.377,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,642,withinEvent,0.3,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
460,323.4,384,aa2805,1,prelex,R,30.402,30.862,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,460,withinEvent,0.3,3,blieb,5,2.8525,0,132.7263,0.7319,1.75,2
460,305,384,aa2805,1,prelex,L,30.403,30.863,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,460,withinEvent,0.25,2,Karamellbonbo,14,0.4771,0,NA,NA,5.5,1
371,390.9,384,aa2805,1,prelex,R,30.893,31.264,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,371,withinEvent,0.3,4,Julia,5,2.6571,0,118.1788,0.7847,1.45,3
372,375.4,384,aa2805,1,prelex,L,30.893,31.265,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,372,withinEvent,0.25,4,Julia,5,2.6571,0,118.1788,0.7847,1.45,3
258,412.7,384,aa2805,1,prelex,R,31.278,31.536,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,258,withinEvent,0.3,4,Julia,5,2.6571,0,118.1788,0.7847,1.45,3
260,394,384,aa2805,1,prelex,L,31.278,31.538,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,260,withinEvent,0.25,4,Julia,5,2.6571,0,118.1788,0.7847,1.45,3
547,449.2,384,aa2805,1,prelex,R,31.556,32.103,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,547,withinEvent,0.3,5,am,2,4.3613,0.0941,150.3843,NA,1,4
548,434.9,384,aa2805,1,prelex,L,31.556,32.104,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,548,withinEvent,0.25,4,Julia,5,2.6571,0,118.1788,0.7847,1.45,3
535,506.5,384,aa2805,1,prelex,R,32.129,32.664,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,535,withinEvent,0.3,6,Gaumen,6,1.3222,0.3059,142.9667,0.9389,1.7,5
535,488.7,384,aa2805,1,prelex,L,32.13,32.665,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,535,withinEvent,0.25,6,Gaumen,6,1.3222,0.3059,142.9667,0.9389,1.7,5
241,573.6,384,aa2805,1,prelex,L,32.696,32.937,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,241,withinEvent,0.25,7,kleben,7,2.1106,0.8588,121.9821,0.6506,1.7,6
244,587.7,384,aa2805,1,prelex,R,32.693,32.937,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,244,withinEvent,0.3,7,kleben,7,2.1106,0.8588,121.9821,0.6506,1.7,6
187,574.1,384,aa2805,1,prelex,R,32.95,33.137,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,187,withinEvent,0.3,7,kleben,7,2.1106,0.8588,121.9821,0.6506,1.7,6
186,556.8,384,aa2805,1,prelex,L,32.952,33.138,Exp.Trial,Das Karamellbonbon blieb Julia am Gaumen kleben. ,4,4,ID_76_7,v3,NA,7,27.477,33.184,186,withinEvent,0.25,7,kleben,7,2.1106,0.8588,121.9821,0.6506,1.7,6
297,126.3,384,aa2805,1,prelex,R,35.659,35.956,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,272.999999999999,sfix_beforeOnset,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,105.5,384,aa2805,1,prelex,L,35.659,35.957,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,273.999999999999,sfix_beforeOnset,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,149.9,384,aa2805,1,prelex,L,35.976,36.203,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,227,withinEvent,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,173.3,384,aa2805,1,prelex,R,35.976,36.203,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,227,withinEvent,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,143.8,384,aa2805,1,prelex,R,36.219,36.398,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,179,withinEvent,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,121.1,384,aa2805,1,prelex,L,36.221,36.4,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,179,withinEvent,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,206.5,384,aa2805,1,prelex,R,36.421,37.226,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,805,withinEvent,0.3,2,führte,6,2.7364,0,130.1915,0.2646,1.4,1
807,176.2,384,aa2805,1,prelex,L,36.421,37.228,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,807,withinEvent,0.25,2,führte,6,2.7364,0,130.1915,0.2646,1.4,1
395,236.2,384,aa2805,1,prelex,L,37.251,37.646,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,395,withinEvent,0.25,2,führte,6,2.7364,0,130.1915,0.2646,1.4,1
397,271.1,384,aa2805,1,prelex,R,37.249,37.646,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,397,withinEvent,0.3,3,mit,3,5.1841,0.0349,129.0889,NA,1,2
283,277.8,384,aa2805,1,prelex,L,37.667,37.95,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,283,withinEvent,0.25,3,mit,3,5.1841,0.0349,129.0889,NA,1,2
284,313.9,384,aa2805,1,prelex,R,37.666,37.95,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,284,withinEvent,0.3,4,der,3,5.3728,0.0581,134.7281,NA,1,3
437,331,384,aa2805,1,prelex,L,37.974,38.411,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,437,withinEvent,0.25,4,der,3,5.3728,0.0581,134.7281,NA,1,3
438,366.1,384,aa2805,1,prelex,R,37.973,38.411,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,438,withinEvent,0.3,5,Hebamme,7,1.4914,0,153.8235,0.775,2.8,4
597,389.9,384,aa2805,1,prelex,R,38.427,39.024,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,597,withinEvent,0.3,5,Hebamme,7,1.4914,0,153.8235,0.775,2.8,4
600,347,384,aa2805,1,prelex,L,38.425,39.025,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,600,withinEvent,0.25,5,Hebamme,7,1.4914,0,153.8235,0.775,2.8,4
231,474.6,384,aa2805,1,prelex,R,39.052,39.283,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,231,withinEvent,0.3,6,mehrere,7,2.8222,0,133.135,0.6809,1.65,5
231,432.5,384,aa2805,1,prelex,L,39.053,39.284,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,231,withinEvent,0.25,6,mehrere,7,2.8222,0,133.135,0.6809,1.65,5
322,462.3,384,aa2805,1,prelex,R,39.295,39.617,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,322,withinEvent,0.3,6,mehrere,7,2.8222,0,133.135,0.6809,1.65,5
322,425,384,aa2805,1,prelex,L,39.296,39.618,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,322,withinEvent,0.25,5,Hebamme,7,1.4914,0,153.8235,0.775,2.8,4
493,546.6,384,aa2805,1,prelex,R,39.656,40.149,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,493,withinEvent,0.3,7,Gespräche,10,2.4249,0.3953,129.8078,0.2165,1.7,6
495,531.4,384,aa2805,1,prelex,L,39.655,40.15,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,495,withinEvent,0.25,7,Gespräche,10,2.4249,0.3953,129.8078,0.2165,1.7,6
331,579.1,384,aa2805,1,prelex,R,40.17,40.501,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,331,withinEvent,0.3,7,Gespräche,10,2.4249,0.3953,129.8078,0.2165,1.7,6
332,575.2,384,aa2805,1,prelex,L,40.17,40.502,Exp.Trial,Tamara führte mit der Hebamme mehrere Gespräche. ,5,5,ID_77_7,v3,2,7,35.683,40.547,332,withinEvent,0.25,7,Gespräche,10,2.4249,0.3953,129.8078,0.2165,1.7,6
293,102.6,384,aa2805,1,prelex,L,60.477,60.77,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,266.999999999997,sfix_beforeOnset,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,101.5,384,aa2805,1,prelex,R,60.477,60.77,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,266.999999999997,sfix_beforeOnset,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,123.8,384,aa2805,1,prelex,L,60.786,61.16,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,374,withinEvent,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,126.2,384,aa2805,1,prelex,R,60.785,61.162,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,377,withinEvent,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,177.7,384,aa2805,1,prelex,L,61.181,61.335,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,154,withinEvent,0.25,2,der,3,5.3728,0.2381,134.7281,NA,1,1
152,188.2,384,aa2805,1,prelex,R,61.183,61.335,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,152,withinEvent,0.3,2,der,3,5.3728,0.2381,134.7281,NA,1,1
145,167.1,384,aa2805,1,prelex,R,61.345,61.49,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,145,withinEvent,0.3,2,der,3,5.3728,0.2381,134.7281,NA,1,1
146,159.6,384,aa2805,1,prelex,L,61.345,61.491,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,146,withinEvent,0.25,2,der,3,5.3728,0.2381,134.7281,NA,1,1
461,207.8,384,aa2805,1,prelex,L,61.513,61.974,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,461,withinEvent,0.25,3,Trauung,7,1.6902,0,135.4056,0.9233,2.2,2
462,216.8,384,aa2805,1,prelex,R,61.512,61.974,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,462,withinEvent,0.3,3,Trauung,7,1.6902,0,135.4056,0.9233,2.2,2
152,274.8,384,aa2805,1,prelex,R,61.996,62.148,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,152,withinEvent,0.3,3,Trauung,7,1.6902,0,135.4056,0.9233,2.2,2
153,258.1,384,aa2805,1,prelex,L,61.996,62.149,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,153,withinEvent,0.25,3,Trauung,7,1.6902,0,135.4056,0.9233,2.2,2
436,287.1,384,aa2805,1,prelex,L,62.168,62.604,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,436,withinEvent,0.25,4,wartete,7,2.5289,0,125.5462,0.0962,1.5,3
437,313.4,384,aa2805,1,prelex,R,62.167,62.604,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,437,withinEvent,0.3,4,wartete,7,2.5289,0,125.5462,0.0962,1.5,3
375,372.2,384,aa2805,1,prelex,L,62.634,63.009,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,375,withinEvent,0.25,4,wartete,7,2.5289,0,125.5462,0.0962,1.5,3
374,399.9,384,aa2805,1,prelex,R,62.635,63.009,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,374,withinEvent,0.3,5,eine,4,5.0745,0.0357,124.5343,NA,1,4
203,442.2,384,aa2805,1,prelex,L,63.034,63.237,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,203,withinEvent,0.25,6,Kutsche,7,2.3365,0.1786,134.1535,0.1715,1.65,5
204,460.1,384,aa2805,1,prelex,R,63.034,63.238,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,204,withinEvent,0.3,6,Kutsche,7,2.3365,0.1786,134.1535,0.1715,1.65,5
240,324.4,384,aa2805,1,prelex,R,63.274,63.514,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,240,withinEvent,0.3,4,wartete,7,2.5289,0,125.5462,0.0962,1.5,3
243,317.3,384,aa2805,1,prelex,L,63.273,63.516,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,243,withinEvent,0.25,4,wartete,7,2.5289,0,125.5462,0.0962,1.5,3
333,423.3,384,aa2805,1,prelex,L,63.547,63.88,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,333,withinEvent,0.25,5,eine,4,5.0745,0.0357,124.5343,NA,1,4
335,426.8,384,aa2805,1,prelex,R,63.545,63.88,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,335,withinEvent,0.3,5,eine,4,5.0745,0.0357,124.5343,NA,1,4
553,454.8,384,aa2805,1,prelex,R,63.898,64.451,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,553,withinEvent,0.3,6,Kutsche,7,2.3365,0.1786,134.1535,0.1715,1.65,5
553,448.2,384,aa2805,1,prelex,L,63.899,64.452,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,553,withinEvent,0.25,6,Kutsche,7,2.3365,0.1786,134.1535,0.1715,1.65,5
197,536.5,384,aa2805,1,prelex,L,64.478,64.675,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,197,withinEvent,0.25,7,vor,3,4.5422,0.1429,133.7752,NA,1,6
199,544,384,aa2805,1,prelex,R,64.476,64.675,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,199,withinEvent,0.3,7,vor,3,4.5422,0.1429,133.7752,NA,1,6
417,619.4,384,aa2805,1,prelex,R,64.7,65.117,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,417,withinEvent,0.3,9,Kirche,7,3.1287,0.9762,117.1445,0.9389,1.8,8
417,606.2,384,aa2805,1,prelex,L,64.701,65.118,Exp.Trial,Nach der Trauung wartete eine Kutsche vor der Kirche. ,6,6,ID_78_9,v3,2,9,60.503,65.161,417,withinEvent,0.25,9,Kirche,7,3.1287,0.9762,117.1445,0.9389,1.8,8
37,119.6,384,aa2805,1,prelex,R,80.644,80.681,Exp.Trial,Robert ließ sich den Schinken in Scheiben schneiden. ,7,7,ID_79_8,v3,NA,8,80.671,80.769,9.99999999999898,sfix_beforeOnset,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,100.9,384,aa2805,1,prelex,L,82.503,82.756,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,227.000000000004,sfix_beforeOnset,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,103.3,384,aa2805,1,prelex,R,82.503,82.758,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,229.000000000004,sfix_beforeOnset,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,127.9,384,aa2805,1,prelex,R,82.776,82.906,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,130,withinEvent,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,122.3,384,aa2805,1,prelex,L,82.776,82.908,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,132,withinEvent,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,158.1,384,aa2805,1,prelex,L,82.927,83.315,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,388,withinEvent,0.25,2,Kinder,6,3.9833,0.0235,135.1464,0.2448,1,1
387,169.7,384,aa2805,1,prelex,R,82.928,83.315,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,387,withinEvent,0.3,2,Kinder,6,3.9833,0.0235,135.1464,0.2448,1,1
280,229.9,384,aa2805,1,prelex,L,83.339,83.619,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,280,withinEvent,0.25,3,hüpften,7,0.6021,0,140.0622,0.5984,1.9,2
282,247,384,aa2805,1,prelex,R,83.339,83.621,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,282,withinEvent,0.3,3,hüpften,7,0.6021,0,140.0622,0.5984,1.9,2
800,223.6,384,aa2805,1,prelex,L,83.626,84.426,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,800,withinEvent,0.25,3,hüpften,7,0.6021,0,140.0622,0.5984,1.9,2
801,232.6,384,aa2805,1,prelex,R,83.626,84.427,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,801,withinEvent,0.3,3,hüpften,7,0.6021,0,140.0622,0.5984,1.9,2
309,344,384,aa2805,1,prelex,L,84.465,84.774,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,309,withinEvent,0.25,4,auf,3,5.1189,0.2471,140.6131,NA,1,3
311,368.5,384,aa2805,1,prelex,R,84.465,84.776,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,311,withinEvent,0.3,5,der,3,5.3728,0.3765,134.7281,NA,1,4
217,336.2,384,aa2805,1,prelex,R,84.795,85.012,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,217,withinEvent,0.3,4,auf,3,5.1189,0.2471,140.6131,NA,1,3
224,309.5,384,aa2805,1,prelex,L,84.79,85.014,Exp.Trial,Die Kinder hüpften auf der alten Matratze herum. ,8,8,ID_80_8,v3,NA,8,82.529,88.441,224,withinEvent,0.25,4,auf,3,5.1189,0.2471,140.6131,NA,1,3
